Telemetry_ID,Date_ID,Client_ID,Asset_ID,Power_Consumed_kWh,Avg_CPU_Utilization_Pct,Thermal_Reading_C,System_Alerts
5348,20260421,241,5014,1183.57,90.6,,0.0
5349,20251110,182,5088,459.0,82.2,,2.0
5350,20260127,170,5039,357.23,87.1,27.7,0.0
5351,20260718,137,5079,,91.1,27.0,0.0
5352,20260331,281,5027,213.13,82.0,24.8,0.0
5353,20260713,173,5074,830.38,94.1,20.5,3.0
5354,20251119,247,5087,372.09,11.5,28.3,1.0
5355,20260113,163,5020,248.58,,19.7,0.0
5356,20260706,144,5042,835.65,69.7,31.7,0.0
5357,20260518,119,5021,474.61,61.0,24.0,
5358,20251206,180,5025,145.64,17.1,23.4,3.0
5359,20251008,257,5099,84.2,91.8,30.3,0.0
5360,20250906,187,5051,487.07,28.7,23.3,2.0
5361,20260521,239,5022,205.35,79.1,26.2,
5362,20251228,214,5021,666.38,16.3,22.8,
5363,20251209,113,5079,1223.58,26.6,32.5,0.0
5364,20250831,134,5085,158.16,59.0,27.2,
5365,20260725,108,5021,72.43,23.9,30.6,
5366,20251114,221,5042,1294.32,21.5,26.4,1.0
5367,20260118,273,5067,117.93,57.8,19.7,0.0
5368,20260205,113,5061,196.35,,28.9,0.0
5369,20260715,128,5084,1371.81,75.6,30.5,0.0
5370,20260321,199,5077,596.73,32.5,21.3,
5371,20251014,114,5054,1093.56,66.6,21.5,0.0
5372,20260206,123,5100,1157.29,90.2,34.6,3.0
5373,20251001,210,5093,1085.75,80.3,25.6,0.0
5374,20260518,201,5035,,50.6,34.0,0.0
5375,20251028,146,5030,1062.51,67.5,21.9,
5376,20260402,281,5034,636.21,89.5,31.5,2.0
5377,20260710,253,5061,1201.57,,21.6,0.0
5378,20260428,252,5039,385.08,40.9,23.1,
5379,20250916,262,5048,1308.22,,26.4,0.0
5380,20250905,277,5019,940.97,42.8,33.2,1.0
5381,20260307,280,5040,528.49,70.9,33.0,0.0
5382,20251109,215,5043,499.29,31.7,28.5,
5383,20260120,258,5094,181.54,10.6,25.2,2.0
5384,20260704,192,5046,54.55,44.0,19.6,
5385,20251003,180,5096,74.76,15.8,25.9,0.0
5386,20260401,186,5041,221.81,88.0,24.1,0.0
5387,20260717,151,5058,1153.53,90.5,18.9,0.0
5388,20260410,283,5040,1372.52,25.4,19.9,3.0
5389,20251115,295,5055,659.89,45.2,18.3,
5390,20260423,272,5073,1164.63,93.0,18.3,0.0
5391,20260707,237,5051,275.43,21.2,18.7,0.0
5392,20260308,121,5098,783.07,12.8,26.5,0.0
5393,20260214,294,5054,1222.16,29.5,25.2,0.0
5394,20260720,296,5001,,15.1,29.3,0.0
5395,20260205,220,5098,1290.51,43.0,31.1,0.0
5396,20260116,246,5052,227.31,94.7,24.1,2.0
5397,20260614,134,5008,735.07,41.5,31.9,0.0
5398,20260522,124,5053,850.12,16.2,26.9,0.0
5399,20260524,279,5046,515.38,,33.6,1.0
5400,20260223,220,5083,1159.13,67.3,32.8,0.0
5401,20250811,125,5018,1303.13,,25.9,3.0
5402,20260725,217,5059,248.38,,31.1,2.0
5403,20260605,180,5099,1167.12,46.7,24.0,1.0
5404,20260202,276,5036,1363.46,80.7,28.8,0.0
5405,20260305,265,5003,,15.4,34.0,0.0
5406,20260718,282,5091,527.8,17.0,21.9,0.0
5407,20251219,297,5026,192.8,20.3,33.3,0.0
5408,20260416,220,5027,389.6,72.0,18.9,
5409,20260103,221,5085,589.57,83.4,29.0,2.0
5410,20260329,160,5092,866.04,70.4,25.2,0.0
5411,20260726,158,5033,784.7,76.3,19.6,0.0
5412,20250912,137,5038,544.98,84.4,29.9,2.0
5413,20260221,258,5048,426.42,62.2,23.6,
5414,20260727,167,5004,595.75,61.7,21.7,0.0
5415,20250908,194,5042,1411.39,28.8,26.4,2.0
5416,20260125,201,5055,116.14,15.0,33.3,0.0
5417,20260517,147,5049,1023.6,37.6,34.8,1.0
5418,20260404,280,5042,917.91,59.6,21.5,
5419,20251013,271,5072,283.13,73.4,30.4,0.0
5420,20250824,185,5072,1114.81,,26.0,1.0
5421,20251228,184,5095,77.35,59.4,27.8,3.0
5422,20251018,217,5026,478.67,87.8,32.1,3.0
5423,20260421,225,5028,474.44,15.1,20.9,0.0
5424,20260704,108,5080,1149.65,77.0,32.8,0.0
5425,20260328,117,5065,1271.73,28.8,34.2,1.0
5426,20251219,222,5057,586.23,77.2,22.9,1.0
5427,20250910,129,5036,456.27,79.4,32.3,2.0
5428,20260329,190,5014,1171.09,39.0,24.5,
5429,20260506,223,5010,729.42,46.6,21.2,0.0
5430,20250930,219,5032,103.18,65.9,24.7,3.0
5431,20251019,144,5021,143.75,52.9,26.8,0.0
5432,20260430,173,5042,197.53,61.5,28.4,0.0
5433,20260315,297,5093,718.0,81.9,23.4,0.0
5434,20260205,190,5062,,19.0,19.5,1.0
5435,20250902,255,5093,775.06,11.7,,
5436,20260223,248,5076,227.63,59.5,23.9,0.0
5437,20251130,133,5061,,42.9,29.4,0.0
5438,20260221,231,5006,432.18,19.2,30.9,0.0
5439,20260611,127,5100,995.89,74.8,21.5,3.0
5440,20260121,204,5085,820.76,83.1,26.4,0.0
5441,20260809,283,5050,979.77,14.1,32.6,
5442,20250823,128,5089,383.33,34.5,18.4,0.0
5443,20250830,184,5091,1013.64,,23.5,0.0
5444,20260525,243,5063,,23.9,,0.0
5445,20250825,267,5032,191.67,15.5,30.5,3.0
5446,20250922,119,5036,511.17,74.1,23.3,
5447,20260601,178,5078,1469.12,81.6,29.1,0.0
5448,20260411,237,5076,818.61,,22.3,0.0
5449,20260124,219,5049,1175.66,,28.3,0.0
5450,20260415,203,5008,1338.57,20.4,31.8,0.0
5451,20260625,252,5013,479.93,76.8,31.6,3.0
5452,20251003,206,5008,,76.0,28.1,2.0
5453,20260310,162,5082,487.49,90.0,27.6,0.0
5454,20260714,259,5044,1277.68,85.6,29.2,0.0
5455,20250823,163,5036,1073.23,75.3,23.4,0.0
5456,20250930,241,5069,1023.99,31.5,29.5,
5457,20260406,141,5048,605.82,,34.5,2.0
5458,20260129,224,5057,284.9,78.6,30.9,2.0
5459,20260711,199,5037,300.5,81.4,29.1,0.0
5460,20250826,117,5015,426.36,84.5,21.0,0.0
5461,20260423,188,5061,1140.02,,22.5,2.0
5462,20250926,154,5018,1043.61,68.8,21.4,0.0
5463,20251012,278,5096,634.1,52.5,,
5464,20250828,252,5010,263.88,18.7,34.4,
5465,20251130,211,5042,703.76,13.2,34.1,0.0
5466,20260527,212,5100,854.75,75.8,30.2,2.0
5467,20260123,246,5094,1259.16,81.5,20.4,
5468,20251011,188,5053,1495.7,33.2,26.4,0.0
5469,20260314,240,5020,700.61,57.9,34.0,
5470,20260605,278,5020,671.49,32.4,19.3,
5471,20250917,161,5076,247.35,58.1,24.0,3.0
5472,20260207,145,5039,695.71,40.0,32.5,0.0
5473,20260529,270,5074,1343.93,79.7,21.9,0.0
5474,20251029,272,5026,1040.63,,28.8,0.0
5475,20260531,120,5072,258.53,,27.0,0.0
5476,20260112,290,5012,1421.11,82.2,18.1,
5477,20260603,283,5057,1296.52,38.3,25.6,0.0
5478,20260804,247,5032,1074.29,87.2,23.4,0.0
5479,20260415,225,5042,1417.46,52.6,19.9,0.0
5480,20251206,130,5074,,45.2,27.2,
5481,20260802,252,5070,845.31,21.2,23.9,0.0
5482,20260308,253,5098,1385.23,90.3,29.0,2.0
5483,20250929,219,5085,740.04,32.3,20.0,0.0
5484,20260612,184,5034,1052.86,,18.5,
5485,20260527,243,5072,569.3,60.5,21.3,3.0
5486,20260516,125,5068,231.8,28.7,29.1,1.0
5487,20260315,214,5038,1345.02,62.6,25.4,3.0
5488,20251210,146,5089,675.29,56.4,20.2,2.0
5489,20250923,179,5003,780.73,80.8,18.3,3.0
5490,20250930,204,5018,739.02,58.6,24.0,
5491,20260108,118,5099,125.57,13.5,19.8,0.0
5492,20260421,254,5099,1349.09,31.9,22.7,0.0
5493,20260228,128,5009,1056.42,61.7,30.6,3.0
5494,20260117,276,5090,1206.13,33.3,25.0,3.0
5495,20260714,253,5092,799.67,35.9,34.2,0.0
5496,20250824,298,5095,1407.38,66.5,19.3,
5497,20250915,198,5041,1490.79,65.9,24.9,
5498,20260616,184,5047,907.42,34.7,24.8,0.0
5499,20260322,227,5099,388.95,40.5,25.8,3.0
5500,20260521,266,5058,133.42,89.0,24.4,0.0
5501,20250815,270,5096,535.18,94.7,18.2,
5502,20260204,116,5028,587.25,,19.6,0.0
5503,20250812,124,5024,391.21,46.6,23.7,1.0
5504,20251014,156,5042,,36.9,30.2,2.0
5505,20250911,136,5060,1192.9,26.2,22.0,
5506,20260405,249,5030,1046.59,74.7,,1.0
5507,20260630,294,5059,1418.21,,31.1,0.0
5508,20260109,263,5047,925.78,48.6,18.0,
5509,20260601,101,5043,259.95,74.0,21.2,3.0
5510,20260519,294,5026,340.02,61.4,29.1,0.0
5511,20260420,138,5087,656.27,84.6,23.8,0.0
5512,20251024,270,5091,171.52,78.5,24.4,0.0
5513,20260401,139,5034,1361.97,26.6,23.2,3.0
5514,20260217,216,5033,914.46,18.1,24.3,0.0
5515,20260107,237,5078,701.59,89.7,32.4,2.0
5516,20260719,175,5096,1429.74,92.2,32.4,3.0
5517,20260321,200,5003,1175.94,52.1,32.2,0.0
5518,20250823,258,5018,505.69,54.6,24.7,0.0
5519,20251014,248,5016,1038.63,63.6,30.7,3.0
5520,20260208,215,5083,1119.91,20.5,33.0,0.0
5521,20260723,151,5053,646.67,94.1,30.3,
5522,20260327,153,5055,133.77,67.1,28.0,0.0
5523,20260523,275,5051,736.85,41.9,26.1,3.0
5524,20251215,182,5063,913.3,54.1,34.6,
5525,20250811,177,5007,721.89,59.5,19.4,1.0
5526,20251104,246,5068,1080.49,11.2,19.0,0.0
5527,20250922,274,5008,549.18,92.1,18.0,0.0
5528,20260220,178,5066,280.24,91.8,26.8,0.0
5529,20250914,212,5048,1283.28,42.9,28.4,
5530,20251220,284,5003,900.71,61.7,31.5,3.0
5531,20260515,189,5073,1300.85,47.9,31.6,
5532,20260223,123,5056,399.8,43.0,20.6,0.0
5533,20251029,250,5005,1182.82,20.3,,0.0
5534,20260518,103,5065,426.52,43.2,28.4,0.0
5535,20260408,257,5042,1275.36,21.7,23.0,0.0
5536,20251119,231,5069,741.44,71.1,32.8,3.0
5537,20251019,204,5063,1297.45,43.9,30.9,0.0
5538,20260528,133,5037,1136.89,10.7,21.2,0.0
5539,20260417,176,5074,238.84,26.1,23.3,3.0
5540,20260730,116,5043,1106.53,60.7,26.2,2.0
5541,20260130,195,5082,,20.8,18.4,2.0
5542,20251013,241,5009,1073.94,,25.1,
5543,20260412,114,5095,,44.0,19.7,0.0
5544,20250825,101,5010,983.02,56.6,24.4,
5545,20260403,281,5073,749.11,88.0,32.2,1.0
5546,20251122,244,5012,204.3,94.8,21.7,0.0
5547,20260116,192,5072,158.77,67.4,32.2,
5548,20251210,129,5100,723.94,51.1,25.9,2.0
5549,20260531,173,5015,587.94,13.9,32.2,3.0
5550,20260514,108,5069,1336.16,43.6,31.4,
5551,20250825,161,5021,667.59,42.2,23.5,0.0
5552,20260507,211,5066,225.0,81.3,31.2,1.0
5553,20260714,280,5012,763.14,73.4,32.9,0.0
5554,20251013,252,5074,663.25,79.8,20.8,2.0
5555,20260524,201,5060,132.95,35.1,28.1,0.0
5556,20260203,261,5079,477.07,23.4,34.2,0.0
5557,20250921,182,5084,944.34,86.2,30.1,0.0
5558,20260703,283,5025,837.63,79.9,19.2,2.0
5559,20260501,198,5097,215.33,52.3,33.1,0.0
5560,20260314,204,5010,,21.2,25.1,0.0
5561,20251207,198,5099,851.11,,27.8,1.0
5562,20251021,212,5088,886.83,,19.1,2.0
5563,20260414,240,5056,387.4,37.4,27.8,0.0
5564,20251207,155,5036,593.46,33.2,29.0,0.0
5565,20260522,270,5060,1413.0,91.7,19.9,2.0
5566,20251207,145,5058,1261.54,38.9,32.8,3.0
5567,20250914,222,5095,1435.26,39.0,26.1,
5568,20260507,136,5020,61.4,73.1,32.6,0.0
5569,20260624,149,5084,,80.6,18.9,0.0
5570,20251225,243,5043,1219.38,10.1,24.8,2.0
5571,20251029,199,5010,321.41,37.3,24.8,
5572,20260129,193,5024,1352.81,81.1,18.9,0.0
5573,20260203,207,5083,1132.97,81.2,25.4,
5574,20260701,140,5074,1492.61,,32.8,
5575,20251002,174,5044,1476.72,43.2,19.0,2.0
5576,20260715,272,5059,1202.33,15.3,27.8,2.0
5577,20260123,133,5068,70.18,25.3,22.6,0.0
5578,20251229,135,5100,1495.48,40.8,20.0,
5579,20250928,103,5089,1341.2,82.2,29.2,0.0
5580,20260430,119,5095,317.36,38.9,27.8,0.0
5581,20260329,266,5056,626.4,,32.5,0.0
5582,20260802,105,5003,768.41,63.2,26.0,2.0
5583,20251023,137,5052,162.28,87.2,28.3,0.0
5584,20250925,285,5074,662.34,86.3,29.5,0.0
5585,20260420,225,5038,86.65,38.1,19.8,0.0
5586,20250831,269,5001,153.61,75.2,27.8,0.0
5587,20250928,212,5080,723.6,26.0,22.8,0.0
5588,20260617,135,5050,1336.24,20.1,25.5,0.0
5589,20260124,122,5003,78.02,33.1,27.7,2.0
5590,20251011,136,5002,363.25,88.1,,0.0
5591,20251213,265,5029,1496.8,11.4,29.4,
5592,20260630,207,5042,630.09,62.1,27.3,
5593,20260318,217,5055,331.33,80.5,22.6,1.0
5594,20260525,279,5020,1336.29,29.5,25.1,0.0
5595,20260331,255,5034,107.04,,19.2,0.0
5596,20260321,209,5029,546.53,30.6,20.5,
5597,20251011,260,5075,65.63,20.8,28.3,3.0
5598,20260731,147,5087,97.7,71.0,33.8,1.0
5599,20260618,217,5099,895.79,20.5,21.7,0.0
5600,20250910,231,5042,352.58,61.4,26.7,
5601,20260619,209,5069,649.24,85.1,30.8,
5602,20260205,242,5059,715.32,88.3,27.2,1.0
5603,20260809,216,5084,418.02,59.2,23.3,0.0
5604,20260314,199,5086,455.51,87.9,26.0,1.0
5605,20260612,191,5026,887.48,85.6,32.4,1.0
5606,20251120,158,5099,1286.58,29.2,27.2,
5607,20260504,148,5074,1301.39,19.3,33.4,0.0
5608,20260506,209,5046,688.83,79.2,20.6,0.0
5609,20251108,255,5092,866.64,87.2,31.2,3.0
5610,20251207,102,5074,1184.65,64.5,25.7,1.0
5611,20260310,248,5020,678.19,16.4,28.6,2.0
5612,20260702,228,5025,400.42,,34.8,2.0
5613,20260314,288,5099,855.05,78.6,30.6,2.0
5614,20251003,161,5019,832.9,55.8,27.1,0.0
5615,20260307,283,5027,1438.96,77.2,25.3,1.0
5616,20250811,229,5040,97.14,53.5,21.0,2.0
5617,20260803,169,5024,626.66,32.5,34.8,0.0
5618,20250824,206,5013,1397.96,87.1,33.7,0.0
5619,20260129,240,5004,427.16,82.9,21.2,2.0
5620,20260518,248,5069,276.6,67.9,29.8,1.0
5621,20250822,194,5078,557.2,64.0,18.2,
5622,20260220,109,5006,1106.36,84.5,31.2,0.0
5623,20260201,110,5100,,50.9,18.6,0.0
5624,20260529,246,5017,847.56,74.8,30.1,
5625,20260606,224,5070,207.65,,19.1,3.0
5626,20260122,281,5045,925.25,84.3,23.5,1.0
5627,20251106,195,5009,1120.33,13.8,26.3,
5628,20260302,129,5042,376.06,22.6,23.7,0.0
5629,20250814,249,5041,,88.9,34.8,1.0
5630,20260504,224,5030,279.11,46.3,18.3,3.0
5631,20260723,277,5085,1149.26,55.1,31.8,0.0
5632,20250927,121,5027,311.26,29.4,21.3,0.0
5633,20251126,137,5026,1298.71,28.4,30.9,0.0
5634,20260404,287,5039,282.09,62.9,34.0,
5635,20250912,288,5021,880.26,58.1,24.5,3.0
5636,20260201,235,5055,1242.26,67.9,32.6,1.0
5637,20251129,293,5035,372.2,73.4,30.4,0.0
5638,20260424,300,5030,995.72,16.9,19.5,0.0
5639,20260619,172,5028,482.77,19.3,32.2,1.0
5640,20260510,220,5099,1169.99,11.3,24.5,2.0
5641,20250818,233,5046,1234.8,13.6,31.0,0.0
5642,20260123,121,5004,136.27,67.9,26.9,3.0
5643,20260519,234,5018,1254.15,42.5,19.1,0.0
5644,20260625,257,5057,1091.86,83.2,18.3,
5645,20260105,123,5016,706.22,23.8,20.7,2.0
5646,20260526,163,5049,986.53,44.7,27.1,1.0
5647,20251223,221,5004,1244.89,94.4,34.1,
5648,20260126,262,5057,707.75,54.1,30.8,0.0
5649,20260329,290,5096,291.0,,24.9,0.0
5650,20260620,270,5095,984.56,78.5,33.9,0.0
5651,20250904,272,5027,566.05,78.9,28.9,1.0
5652,20260702,120,5049,347.84,67.7,32.2,3.0
5653,20251209,276,5007,759.42,40.7,31.8,
5654,20250821,263,5058,953.97,50.2,20.0,
5655,20260112,239,5057,958.57,92.7,22.1,2.0
5656,20251116,249,5052,591.77,76.0,19.4,3.0
5657,20260722,180,5026,706.33,84.0,31.5,
5658,20260224,257,5027,50.83,83.7,19.0,0.0
5659,20260527,114,5099,1295.79,45.4,22.7,0.0
5660,20260525,188,5049,680.53,75.2,28.9,3.0
5661,20250908,237,5076,1233.29,35.5,29.3,
5662,20260628,300,5016,657.11,54.4,31.3,2.0
5663,20260506,103,5012,767.98,55.3,29.2,1.0
5664,20250830,221,5023,576.91,26.6,24.4,0.0
5665,20260721,217,5065,648.54,74.4,27.7,
5666,20260413,232,5075,1313.0,52.0,28.9,
5667,20260630,221,5093,,63.2,26.0,
5668,20250919,247,5067,841.18,36.7,27.2,0.0
5669,20251221,288,5016,1014.41,35.1,31.5,1.0
5670,20260324,185,5021,1387.43,25.8,20.0,2.0
5671,20251221,208,5097,869.31,64.3,29.1,1.0
5672,20251013,191,5027,1271.49,27.2,28.4,1.0
5673,20260302,176,5016,299.05,19.9,24.2,1.0
5674,20250903,175,5063,117.36,86.4,26.7,0.0
5675,20260426,143,5095,319.95,92.4,19.3,
5676,20251023,110,5078,162.74,67.8,22.1,
5677,20260804,278,5046,588.54,74.4,31.7,0.0
5678,20251105,253,5096,1246.66,,31.7,0.0
5679,20250920,292,5041,483.97,38.1,18.4,0.0
5680,20260201,178,5054,1230.08,93.7,33.3,0.0
5681,20260719,287,5025,948.56,31.4,28.1,
5682,20260310,245,5027,455.26,41.1,23.2,0.0
5683,20260727,167,5012,836.21,57.1,30.5,0.0
5684,20251025,116,5065,1375.11,54.8,22.8,
5685,20260509,262,5047,897.93,53.4,22.4,0.0
5686,20251031,222,5062,301.36,,31.1,0.0
5687,20251217,249,5033,277.47,10.6,29.6,0.0
5688,20251115,144,5066,1437.82,32.3,27.3,0.0
5689,20260415,247,5015,408.54,43.7,23.6,0.0
5690,20251119,114,5059,301.3,47.0,28.3,0.0
5691,20250902,269,5003,1438.24,87.8,21.8,0.0
5692,20251214,175,5001,404.78,70.2,22.3,
5693,20260203,289,5049,147.49,55.2,20.6,
5694,20260218,260,5054,273.25,55.9,27.5,
5695,20250923,107,5052,592.65,92.4,33.1,0.0
5696,20260426,174,5013,995.37,35.4,35.0,2.0
5697,20260415,225,5046,530.51,70.1,30.0,0.0
5698,20260221,122,5047,1287.59,80.4,34.6,0.0
5699,20251124,133,5040,136.1,48.0,28.6,
5700,20260325,230,5009,946.38,71.5,29.7,3.0
5701,20260529,120,5056,1107.61,21.0,25.4,0.0
5702,20260722,172,5084,1484.5,63.2,32.3,3.0
5703,20260602,165,5039,461.34,36.6,28.1,0.0
5704,20260720,134,5030,1204.51,16.1,18.4,
5705,20250903,258,5090,1040.28,81.6,26.5,
5706,20260702,172,5011,98.42,28.3,34.9,0.0
5707,20260124,171,5084,1290.21,87.5,34.3,3.0
5708,20250908,166,5083,892.3,57.2,18.8,
5709,20260704,104,5050,1229.08,61.4,25.2,0.0
5710,20251123,290,5061,1222.38,18.7,33.7,1.0
5711,20260726,129,5003,463.01,76.1,19.2,0.0
5712,20250919,255,5036,1185.88,70.3,34.3,
5713,20251118,145,5094,954.48,43.7,23.0,0.0
5714,20260422,252,5083,1144.83,18.1,32.6,0.0
5715,20260207,290,5042,406.12,65.7,25.3,0.0
5716,20260626,139,5006,1318.96,50.9,,2.0
5717,20260216,269,5019,477.09,35.1,32.8,2.0
5718,20260327,215,5032,407.12,86.4,24.6,3.0
5719,20251125,195,5023,1382.75,17.0,19.7,1.0
5720,20260730,145,5073,908.54,77.2,30.9,0.0
5721,20260224,167,5002,241.78,32.4,29.6,3.0
5722,20250927,280,5017,1227.18,10.3,32.2,2.0
5723,20251214,161,5067,88.65,79.6,22.7,
5724,20260119,225,5020,868.28,11.3,34.5,0.0
5725,20260402,147,5018,,43.0,25.0,1.0
5726,20251124,236,5089,1499.74,33.6,32.7,0.0
5727,20250902,109,5061,384.21,34.3,18.9,3.0
5728,20260625,188,5098,233.17,22.1,34.5,2.0
5729,20251103,122,5005,1450.58,77.0,23.8,2.0
5730,20260722,138,5008,440.73,60.8,26.8,
5731,20260402,253,5077,441.82,89.2,34.6,0.0
5732,20260107,140,5027,284.45,40.0,27.4,3.0
5733,20251213,227,5095,890.69,49.2,22.8,2.0
5734,20260403,293,5085,694.28,,29.5,1.0
5735,20251207,206,5038,533.34,27.4,22.3,
5736,20260315,298,5048,917.74,15.9,29.0,0.0
5737,20260422,199,5080,503.93,77.6,26.2,0.0
5738,20260614,161,5054,1318.12,82.3,29.6,3.0
5739,20260119,270,5021,921.66,18.2,34.6,0.0
5740,20251129,213,5054,244.15,20.4,23.5,0.0
5741,20250927,286,5023,131.84,82.4,26.2,1.0
5742,20260525,264,5023,256.83,29.3,22.8,0.0
5743,20251011,143,5067,1452.12,79.6,18.1,1.0
5744,20251113,154,5020,632.16,85.4,21.9,0.0
5745,20260203,248,5095,159.12,76.8,21.4,0.0
5746,20260731,288,5086,716.69,89.3,24.2,0.0
5747,20260518,189,5024,902.6,,30.7,0.0
5748,20250827,114,5047,452.89,46.7,26.8,2.0
5749,20251217,265,5015,145.07,62.3,25.0,3.0
5750,20260123,168,5021,,12.4,25.6,1.0
5751,20251009,294,5004,314.27,12.1,28.0,
5752,20260714,130,5064,1173.57,13.9,28.4,0.0
5753,20260427,114,5027,438.89,27.5,21.0,
5754,20251122,143,5040,,63.8,20.6,0.0
5755,20260801,219,5052,344.57,29.2,23.3,0.0
5756,20260613,203,5081,699.8,35.6,23.2,0.0
5757,20260420,222,5048,952.09,,33.8,
5758,20260410,178,5034,1205.4,41.0,25.1,3.0
5759,20251005,222,5080,899.64,70.5,29.0,0.0
5760,20251105,292,5042,312.18,69.6,19.7,0.0
5761,20250825,293,5004,697.19,79.2,22.6,0.0
5762,20251203,237,5004,1069.34,70.9,34.4,2.0
5763,20250925,160,5043,194.82,63.3,23.9,0.0
5764,20251113,198,5004,,72.4,26.6,0.0
5765,20251016,275,5061,1097.69,,21.6,3.0
5766,20260303,281,5005,235.76,17.8,34.9,0.0
5767,20250822,200,5095,664.15,89.3,19.3,0.0
5768,20251204,222,5019,1428.65,53.5,27.7,2.0
5769,20251213,168,5053,736.51,14.6,19.4,0.0
5770,20251224,138,5006,269.16,70.4,20.3,
5771,20260223,236,5070,1286.92,89.1,32.6,0.0
5772,20251008,212,5049,962.86,85.0,24.9,0.0
5773,20251128,104,5098,628.03,19.8,21.6,
5774,20260712,174,5077,605.49,58.7,33.8,0.0
5775,20260105,215,5093,1351.08,23.0,32.2,2.0
5776,20260208,198,5068,255.71,61.6,34.7,1.0
5777,20251002,274,5022,86.84,28.5,25.5,2.0
5778,20260124,181,5021,950.18,47.2,30.8,
5779,20251205,236,5013,224.68,88.1,29.9,2.0
5780,20250811,275,5002,1222.54,53.8,26.0,0.0
5781,20260507,111,5045,381.42,51.7,27.0,1.0
5782,20260802,125,5029,56.54,,27.8,
5783,20251209,237,5012,909.98,83.7,32.5,3.0
5784,20260425,264,5054,1006.77,91.0,20.8,
5785,20260130,191,5009,,27.9,26.6,1.0
5786,20251124,211,5015,1358.46,20.0,22.0,3.0
5787,20260721,257,5061,507.34,24.2,29.2,1.0
5788,20260803,267,5060,249.27,29.5,24.1,2.0
5789,20260307,170,5054,138.57,61.2,24.3,3.0
5790,20251002,186,5069,291.01,32.4,21.4,0.0
5791,20260304,170,5057,203.55,13.5,22.7,0.0
5792,20260707,169,5018,563.06,84.8,27.1,0.0
5793,20260118,126,5078,383.89,11.2,21.1,0.0
5794,20260419,166,5082,531.2,48.3,22.1,
5795,20260504,268,5001,,,28.8,0.0
5796,20260705,250,5040,186.43,93.3,20.0,0.0
5797,20250930,201,5061,354.33,72.2,23.3,
5798,20260227,219,5061,1169.24,84.7,32.6,
5799,20251130,298,5033,195.53,84.6,26.1,0.0
5800,20260103,273,5017,977.78,54.7,28.2,1.0
5801,20260613,292,5042,484.29,77.8,31.2,0.0
5802,20260120,162,5085,1015.98,,29.4,0.0
5803,20250912,288,5070,121.59,36.3,24.3,0.0
5804,20250830,273,5047,1284.46,50.1,34.6,3.0
5805,20260401,251,5079,,83.0,21.6,
5806,20260311,298,5086,907.36,31.7,27.3,3.0
5807,20251030,150,5092,,49.0,33.2,0.0
5808,20260718,234,5013,428.35,28.8,34.7,
5809,20251119,187,5062,927.92,42.7,31.7,0.0
5810,20250818,274,5064,233.93,83.1,22.2,2.0
5811,20260223,277,5096,1054.02,93.5,33.4,0.0
5812,20260120,147,5074,414.42,40.0,21.5,0.0
5813,20260412,181,5026,240.37,11.1,24.1,0.0
5814,20250910,241,5017,1457.58,67.1,26.6,0.0
5815,20260213,103,5029,777.49,48.2,21.7,
5816,20251020,273,5066,392.59,91.8,26.4,0.0
5817,20251204,103,5017,1237.03,21.8,20.0,0.0
5818,20260319,118,5019,961.01,82.7,23.4,0.0
5819,20260721,104,5029,1029.34,56.7,20.8,
5820,20260708,206,5085,1065.6,,23.4,0.0
5821,20251220,126,5011,832.57,83.6,29.6,2.0
5822,20251003,235,5096,208.72,25.4,30.2,
5823,20260618,127,5013,311.48,68.4,20.5,0.0
5824,20251223,276,5092,1395.12,55.8,22.0,0.0
5825,20251224,215,5052,60.76,20.3,29.9,0.0
5826,20251122,190,5037,,80.5,19.6,0.0
5827,20251216,157,5079,750.5,28.1,21.5,
5828,20260802,286,5014,110.1,82.8,23.9,2.0
5829,20260625,173,5032,764.43,45.3,30.6,0.0
5830,20250911,165,5029,604.2,91.5,31.5,0.0
5831,20260503,150,5033,883.14,24.0,33.1,0.0
5832,20260119,109,5024,1444.38,57.2,23.5,0.0
5833,20260808,107,5094,1326.91,32.2,25.4,2.0
5834,20260531,259,5085,1148.45,47.4,27.4,0.0
5835,20251123,124,5039,903.92,46.3,26.3,
5836,20260531,115,5043,1479.96,70.2,33.1,3.0
5837,20260731,253,5091,673.5,28.3,24.4,
5838,20260112,269,5060,188.15,27.5,18.2,1.0
5839,20260704,156,5086,1315.28,82.3,30.1,0.0
5840,20250930,254,5076,1417.0,87.0,32.6,3.0
5841,20260312,264,5067,290.6,,23.5,3.0
5842,20250910,132,5067,727.54,,23.5,0.0
5843,20251025,282,5074,837.21,59.8,26.9,0.0
5844,20260130,131,5035,470.26,81.3,35.0,
5845,20260623,123,5098,678.27,58.4,23.2,0.0
5846,20260806,255,5017,133.13,,26.8,3.0
5847,20250903,134,5042,803.66,13.1,28.4,0.0
5848,20260727,197,5055,972.98,44.2,23.0,
5849,20260513,269,5048,1189.13,66.1,26.1,0.0
5850,20250911,296,5085,570.95,43.8,29.5,
5851,20260106,266,5019,814.57,85.4,20.7,3.0
5852,20260710,245,5075,328.55,56.2,24.4,
5853,20260108,148,5095,1121.29,,24.2,3.0
5854,20260301,129,5005,299.1,18.0,23.9,2.0
5855,20260426,279,5096,1173.51,27.2,25.5,2.0
5856,20260513,148,5050,1064.23,65.5,21.1,0.0
5857,20250929,165,5081,1080.37,32.5,21.2,2.0
